source,line,kind,title,tokens,hit_count,hits,covered
v108,309,\\sect\{([^{}]+)\},“平均时均速度”,“平均时均速度”,1,“平均时均速度”,True
v108,311,\\sect\{([^{}]+)\},“完全发展”,“完全发展”,1,“完全发展”,True
v108,313,\\sect\{([^{}]+)\},“逆压梯度”,“逆压梯度”,1,“逆压梯度”,True
v108,315,\\sect\{([^{}]+)\},“压力中心/形心”,“压力中心|形心”,2,“压力中心|形心”,True
v108,317,\\sect\{([^{}]+)\},计算细节防错,计算细节防错,1,计算细节防错,True
v108,318,\\sect\{([^{}]+)\},单位统一,单位统一,1,单位统一,True
v108,320,\\sect\{([^{}]+)\},截面积,截面积,1,截面积,True
v108,322,\\sect\{([^{}]+)\},水头与压力,水头与压力,1,水头与压力,True
v108,324,\\sect\{([^{}]+)\},查表/异常回退,查表|异常回退,2,查表|异常回退,True
v108,326,\\sect\{([^{}]+)\},方向检查,方向检查,1,方向检查,True
v108,328,\\sect\{([^{}]+)\},结果合理性,结果合理性,1,结果合理性,True
v108,330,\\sect\{([^{}]+)\},可直接写的结论句,可直接写的结论句,1,可直接写的结论句,True
v108,331,\\sect\{([^{}]+)\},湍流句,湍流句,1,湍流句,True
v108,333,\\sect\{([^{}]+)\},题图识别+查表+公式链,题图识别+查表+公式链,1,题图识别+查表+公式链,True
v108,334,\\sect\{([^{}]+)\},题图一眼选模型,题图一眼选模型,1,题图一眼选模型,True
v108,347,\\sect\{([^{}]+)\},公式链：已知-中间量-目标量,公式链|已知|中间量|目标量,4,公式链|已知|中间量|目标量,True
v108,349,\\sect\{([^{}]+)\},按图像补充的模型第一步,按图像补充的模型第一步,1,按图像补充的模型第一步,True
v108,350,\\sect\{([^{}]+)\},玻璃弯管放水,玻璃弯管放水,1,玻璃弯管放水,True
v108,352,\\sect\{([^{}]+)\},雷诺输运定理题,雷诺输运定理题,1,雷诺输运定理题,True
v108,354,\\sect\{([^{}]+)\},动力学/应力题干模型压缩,动力学|应力题干模型压缩,2,动力学|应力题干模型压缩,True
v108,355,\\sect\{([^{}]+)\},应力张量+指定平面,应力张量+指定平面,1,应力张量+指定平面,True
v108,357,\\sect\{([^{}]+)\},给应力分布求平面上一点,给应力分布求平面上一点,1,给应力分布求平面上一点,True
v108,359,\\sect\{([^{}]+)\},由$\nabla\cdot P=-\rho\bm f$求体力,nabla|cdot|P=|rho|bm|求体力,6,nabla|cdot|P=|rho|bm|求体力,True
v108,361,\\sect\{([^{}]+)\},正交曲线坐标散度,正交曲线坐标散度,1,正交曲线坐标散度,True
v108,363,\\sect\{([^{}]+)\},弯玻璃管放水,弯玻璃管放水,1,弯玻璃管放水,True
v108,365,\\sect\{([^{}]+)\},"速度场$u=3x^2-3y^2,v=-6xy$",速度场|u=|v=|xy,4,速度场|u=|v=|xy,True
v108,367,\\sect\{([^{}]+)\},"$u=2cxy,v=c(a^2+x^2-y^2)$",u=|cxy|v=c|+x,4,u=|cxy|v=c|+x,True
v108,369,\\sect\{([^{}]+)\},均匀流绕长钝体上坡,均匀流绕长钝体上坡,1,均匀流绕长钝体上坡,True
v108,371,\\sect\{([^{}]+)\},风洞/多波相交题,风洞|多波相交题,2,风洞|多波相交题,True
v108,373,\\sect\{([^{}]+)\},Re判层/湍,Re判层,1,Re判层,True
v108,375,\\sect\{([^{}]+)\},“证明满足连续方程”,“证明满足连续方程”,1,“证明满足连续方程”,True
v108,377,\\sect\{([^{}]+)\},“判断有旋否”,“判断有旋否”,1,“判断有旋否”,True
v108,379,\\sect\{([^{}]+)\},“写流线方程”,“写流线方程”,1,“写流线方程”,True
v108,381,\\sect\{([^{}]+)\},“写迹线方程”,“写迹线方程”,1,“写迹线方程”,True
v108,383,\\sect\{([^{}]+)\},“求流量”,“求流量”,1,“求流量”,True
v108,385,\\sect\{([^{}]+)\},“求压强分布”,“求压强分布”,1,“求压强分布”,True
v108,387,\\sect\{([^{}]+)\},“求功率”,“求功率”,1,“求功率”,True
v108,389,\\sect\{([^{}]+)\},“判断能不能用伯努利”,“判断能不能用伯努利”,1,“判断能不能用伯努利”,True
v108,391,\\sect\{([^{}]+)\},静水压+铰链,静水压+铰链,1,静水压+铰链,True
v108,393,\\sect\{([^{}]+)\},曲面压力+浮力,曲面压力+浮力,1,曲面压力+浮力,True
v108,395,\\sect\{([^{}]+)\},U管+加速度,U管+加速度,1,U管+加速度,True
v108,397,\\sect\{([^{}]+)\},速度场+应力,速度场+应力,1,速度场+应力,True
v108,399,\\sect\{([^{}]+)\},伯努利+动量,伯努利+动量,1,伯努利+动量,True
v108,401,\\sect\{([^{}]+)\},泵+管路损失,泵+管路损失,1,泵+管路损失,True
v108,403,\\sect\{([^{}]+)\},水轮机+压力表,水轮机+压力表,1,水轮机+压力表,True
v108,405,\\sect\{([^{}]+)\},流量计,流量计,1,流量计,True
v108,407,\\sect\{([^{}]+)\},自由涡,自由涡,1,自由涡,True
v108,409,\\sect\{([^{}]+)\},强迫涡,强迫涡,1,强迫涡,True
v108,411,\\sect\{([^{}]+)\},管嘴出流,管嘴出流,1,管嘴出流,True
v108,413,\\sect\{([^{}]+)\},多出口分流,多出口分流,1,多出口分流,True
v108,415,\\sect\{([^{}]+)\},压力恢复/扩压器,压力恢复|扩压器,2,压力恢复|扩压器,True
v108,417,\\sect\{([^{}]+)\},密度/压强/温度,密度|压强|温度,3,密度|压强|温度,True
v108,419,\\sect\{([^{}]+)\},速度/流量,速度|流量,2,速度|流量,True
v108,421,\\sect\{([^{}]+)\},水头,水头,1,水头,True
v108,423,\\sect\{([^{}]+)\},沿程损失,沿程损失,1,沿程损失,True
v108,425,\\sect\{([^{}]+)\},局部损失,局部损失,1,局部损失,True
v108,427,\\sect\{([^{}]+)\},动量通量,动量通量,1,动量通量,True
v108,429,\\sect\{([^{}]+)\},能量修正系数,能量修正系数,1,能量修正系数,True
v108,431,\\sect\{([^{}]+)\},雷诺数,雷诺数,1,雷诺数,True
v108,433,\\sect\{([^{}]+)\},符号解释表：看到符号就知道干什么,符号解释表|看到符号就知道干什么,2,符号解释表|看到符号就知道干什么,True
v108,434,\\sect\{([^{}]+)\},"$\rho,\mu,\nu$",rho|mu|nu,3,rho|mu|nu,True
v108,436,\\sect\{([^{}]+)\},"$Q,\dot m,V,\bar u$",dot|bar,2,dot|bar,True
v108,438,\\sect\{([^{}]+)\},"$p,p_g,p_0,p^*$",,0,,False
v108,440,\\sect\{([^{}]+)\},"$h_f,h_\zeta,H_p,H_T$",zeta,1,zeta,True
v108,442,\\sect\{([^{}]+)\},"$\delta,\delta^*,\theta$",delta|delta|theta,3,delta|delta|theta,True
v108,444,\\sect\{([^{}]+)\},"$u_\tau,y^+,u^+$",tau,1,tau,True
v108,446,\\sect\{([^{}]+)\},$\nu(M)$,nu,1,nu,True
v108,448,\\sect\{([^{}]+)\},流程A：给速度场,流程A|给速度场,2,流程A|给速度场,True
v108,450,\\sect\{([^{}]+)\},流程B：给静止液体图,流程B|给静止液体图,2,流程B|给静止液体图,True
v108,452,\\sect\{([^{}]+)\},流程C：给管路图,流程C|给管路图,2,流程C|给管路图,True
v108,454,\\sect\{([^{}]+)\},错2：把0.528到处用,到处用,1,到处用,True
v108,456,\\sect\{([^{}]+)\},错4：面积比支路选错,面积比支路选错,1,面积比支路选错,True
v108,458,\\sect\{([^{}]+)\},错7：压力中心公式乱用,压力中心公式乱用,1,压力中心公式乱用,True
v108,460,\\sect\{([^{}]+)\},错8：动量方程标量化,动量方程标量化,1,动量方程标量化,True
v108,462,\\sect\{([^{}]+)\},错9：局部损失速度取错,局部损失速度取错,1,局部损失速度取错,True
v108,464,\\sect\{([^{}]+)\},错10：表压绝压混用,表压绝压混用,1,表压绝压混用,True
v108,466,\\sect\{([^{}]+)\},错14：源涡原点直接用,源涡原点直接用,1,源涡原点直接用,True
v108,468,\\sect\{([^{}]+)\},错15：忘记单位换算,忘记单位换算,1,忘记单位换算,True
v108,470,\\sect\{([^{}]+)\},标准解模板：静水压,标准解模板|静水压,2,标准解模板|静水压,True
v108,472,\\sect\{([^{}]+)\},标准解模板：动量,标准解模板|动量,2,标准解模板|动量,True
v108,474,\\sect\{([^{}]+)\},标准解模板：管路,标准解模板|管路,2,标准解模板|管路,True
v108,476,\\sect\{([^{}]+)\},补充模型：自由面与涡,补充模型|自由面与涡,2,补充模型|自由面与涡,True
v108,477,\\sect\{([^{}]+)\},自由涡液面,自由涡液面,1,自由涡液面,True
v108,479,\\sect\{([^{}]+)\},强迫涡液面,强迫涡液面,1,强迫涡液面,True
v108,481,\\sect\{([^{}]+)\},复合涡,复合涡,1,复合涡,True
v108,483,\\sect\{([^{}]+)\},教材查找建议,教材查找建议,1,教材查找建议,True
v108,485,\\sect\{([^{}]+)\},考试先后顺序,考试先后顺序,1,考试先后顺序,True
v108,487,\\sect\{([^{}]+)\},数值题通用检查,数值题通用检查,1,数值题通用检查,True
v108,489,\\sect\{([^{}]+)\},概念题通用答法,概念题通用答法,1,概念题通用答法,True
v108,491,\\sect\{([^{}]+)\},证明题通用答法,证明题通用答法,1,证明题通用答法,True
v108,493,\\sect\{([^{}]+)\},图像题通用答法,图像题通用答法,1,图像题通用答法,True
v108,495,\\sect\{([^{}]+)\},答题纸三行骨架,答题纸三行骨架,1,答题纸三行骨架,True
v108,497,\\sect\{([^{}]+)\},高频小问速答,高频小问速答,1,高频小问速答,True
v108,498,\\sect\{([^{}]+)\},为什么应力张量对称,为什么应力张量对称,1,为什么应力张量对称,True
v108,500,\\sect\{([^{}]+)\},为什么Laplace,为什么Laplace,1,为什么Laplace,True
v108,502,\\sect\{([^{}]+)\},为什么Bernoulli沿流线,为什么Bernoulli沿流线,1,为什么Bernoulli沿流线,True
v108,504,\\sect\{([^{}]+)\},为什么粗糙度层流不用,为什么粗糙度层流不用,1,为什么粗糙度层流不用,True
v108,506,\\sect\{([^{}]+)\},为什么平板局部/平均系数不同,为什么平板局部|平均系数不同,2,为什么平板局部|平均系数不同,True
v108,508,\\sect\{([^{}]+)\},为什么管路损失用速度头,为什么管路损失用速度头,1,为什么管路损失用速度头,True
v108,510,\\sect\{([^{}]+)\},为什么压力中心低于形心,为什么压力中心低于形心,1,为什么压力中心低于形心,True
v108,512,\\sect\{([^{}]+)\},为什么动量方程要控制体,为什么动量方程要控制体,1,为什么动量方程要控制体,True
v108,514,\\sect\{([^{}]+)\},为什么流量要积分,为什么流量要积分,1,为什么流量要积分,True
v108,516,\\sect\{([^{}]+)\},为什么表压可为负,为什么表压可为负,1,为什么表压可为负,True
v108,518,\\sect\{([^{}]+)\},为什么泵入口最危险,为什么泵入口最危险,1,为什么泵入口最危险,True
v108,520,\\sect\{([^{}]+)\},为什么水轮机要扣损失,为什么水轮机要扣损失,1,为什么水轮机要扣损失,True
v108,522,\\sect\{([^{}]+)\},为什么答案要写假设,为什么答案要写假设,1,为什么答案要写假设,True
v108,524,\\sect\{([^{}]+)\},常用平方/根号,常用平方|根号,2,常用平方|根号,True
v108,526,\\sect\{([^{}]+)\},常用水柱压强,常用水柱压强,1,常用水柱压强,True
v108,528,\\sect\{([^{}]+)\},常用圆管面积,常用圆管面积,1,常用圆管面积,True
v108,530,\\sect\{([^{}]+)\},空气等熵速算,空气等熵速算,1,空气等熵速算,True
v108,532,\\sect\{([^{}]+)\},层流圆管速算,层流圆管速算,1,层流圆管速算,True
v108,534,\\sect\{([^{}]+)\},动量力速算,动量力速算,1,动量力速算,True
v108,536,\\sect\{([^{}]+)\},泵功率速算,泵功率速算,1,泵功率速算,True
v108,538,\\sect\{([^{}]+)\},粗糙度速算,粗糙度速算,1,粗糙度速算,True
v108,540,\\sect\{([^{}]+)\},管路答案数量级,管路答案数量级,1,管路答案数量级,True
v108,542,\\sect\{([^{}]+)\},压力中心数量级,压力中心数量级,1,压力中心数量级,True
v108,544,\\sect\{([^{}]+)\},局部损失数量级,局部损失数量级,1,局部损失数量级,True
v108,546,\\sect\{([^{}]+)\},题目读数顺序,题目读数顺序,1,题目读数顺序,True
v108,548,\\sect\{([^{}]+)\},交卷前记忆卡,交卷前记忆卡,1,交卷前记忆卡,True
v108,550,\\sect\{([^{}]+)\},模板：速度场流程,模板|速度场流程,2,模板|速度场流程,True
v108,552,\\sect\{([^{}]+)\},模板：流线流程,模板|流线流程,2,模板|流线流程,True
v108,554,\\sect\{([^{}]+)\},模板：迹线流程,模板|迹线流程,2,模板|迹线流程,True
v108,556,\\sect\{([^{}]+)\},模板：应力流程,模板|应力流程,2,模板|应力流程,True
v108,558,\\sect\{([^{}]+)\},模板：闸门流程,模板|闸门流程,2,模板|闸门流程,True
v108,560,\\sect\{([^{}]+)\},模板：曲面流程,模板|曲面流程,2,模板|曲面流程,True
v108,562,\\sect\{([^{}]+)\},模板：泵流程,模板|泵流程,2,模板|泵流程,True
v108,564,\\sect\{([^{}]+)\},模板：水轮机流程,模板|水轮机流程,2,模板|水轮机流程,True
v108,566,\\sect\{([^{}]+)\},压强题骨架,压强题骨架,1,压强题骨架,True
v108,568,\\sect\{([^{}]+)\},速度场题骨架,速度场题骨架,1,速度场题骨架,True
v108,570,\\sect\{([^{}]+)\},管路题骨架,管路题骨架,1,管路题骨架,True
v108,572,\\sect\{([^{}]+)\},概念题骨架,概念题骨架,1,概念题骨架,True
v108,574,\\sect\{([^{}]+)\},证明题骨架,证明题骨架,1,证明题骨架,True
v108,576,\\sect\{([^{}]+)\},单位题骨架,单位题骨架,1,单位题骨架,True
v108,578,\\sect\{([^{}]+)\},静水矩形窗,静水矩形窗,1,静水矩形窗,True
v108,580,\\sect\{([^{}]+)\},静水圆形舱门,静水圆形舱门,1,静水圆形舱门,True
v108,582,\\sect\{([^{}]+)\},浮力/吃水,浮力|吃水,2,浮力|吃水,True
v108,584,\\sect\{([^{}]+)\},非恒定小孔出流,非恒定小孔出流,1,非恒定小孔出流,True
v108,586,\\sect\{([^{}]+)\},皮托/静压管测速,皮托|静压管测速,2,皮托|静压管测速,True
v108,588,\\sect\{([^{}]+)\},喷嘴反力,喷嘴反力,1,喷嘴反力,True
v108,590,\\sect\{([^{}]+)\},喷嘴法兰/螺栓,喷嘴法兰|螺栓,2,喷嘴法兰|螺栓,True
v108,592,\\sect\{([^{}]+)\},局部突扩,局部突扩,1,局部突扩,True
v108,594,\\sect\{([^{}]+)\},泵效率/轴功率,泵效率|轴功率,2,泵效率|轴功率,True
v108,596,\\sect\{([^{}]+)\},水轮机效率/输出,水轮机效率|输出,2,水轮机效率|输出,True
v108,598,\\sect\{([^{}]+)\},自由涡压差,自由涡压差,1,自由涡压差,True
v108,600,\\sect\{([^{}]+)\},强迫涡压差,强迫涡压差,1,强迫涡压差,True
v108,602,\\sect\{([^{}]+)\},气球受风偏角,气球受风偏角,1,气球受风偏角,True
v108,604,\\sect\{([^{}]+)\},答案末尾检查,答案末尾检查,1,答案末尾检查,True
v108,606,\\sect\{([^{}]+)\},Moody查图子链,Moody查图子链,1,Moody查图子链,True
v108,608,\\sect\{([^{}]+)\},物性表查表子链,物性表查表子链,1,物性表查表子链,True
v108,610,\\sect\{([^{}]+)\},惯性矩查表子链,惯性矩查表子链,1,惯性矩查表子链,True
v108,612,\\sect\{([^{}]+)\},三角函数角度,三角函数角度,1,三角函数角度,True
v108,614,\\sect\{([^{}]+)\},题目图像再识别,题目图像再识别,1,题目图像再识别,True
v108,616,\\sect\{([^{}]+)\},图像：有大水面+管道+泵,图像|有大水面+管道+泵,2,图像|有大水面+管道+泵,True
v108,618,\\sect\{([^{}]+)\},图像：管道变径,图像|管道变径,2,图像|管道变径,True
v108,620,\\sect\{([^{}]+)\},图像：管道弯头,图像|管道弯头,2,图像|管道弯头,True
v108,622,\\sect\{([^{}]+)\},图像：喷口射流,图像|喷口射流,2,图像|喷口射流,True
v108,624,\\sect\{([^{}]+)\},图像：两平板夹流体,图像|两平板夹流体,2,图像|两平板夹流体,True
v108,626,\\sect\{([^{}]+)\},图像：同心圆管/环隙,图像|同心圆管|环隙,3,图像|同心圆管|环隙,True
v108,628,\\sect\{([^{}]+)\},图像：旋转容器,图像|旋转容器,2,图像|旋转容器,True
v108,630,\\sect\{([^{}]+)\},图像：自由涡水面,图像|自由涡水面,2,图像|自由涡水面,True
v108,632,\\sect\{([^{}]+)\},图像：U形管振荡,图像|U形管振荡,2,图像|U形管振荡,True
v108,634,\\sect\{([^{}]+)\},第一眼先判“物质模型”,第一眼先判“物质模型”,1,第一眼先判“物质模型”,True
v108,636,\\sect\{([^{}]+)\},题目问“求什么”,题目问“求什么”,1,题目问“求什么”,True
v108,638,\\sect\{([^{}]+)\},"题干给速度场$u,v,w$",题干给速度场,1,题干给速度场,True
v108,640,\\sect\{([^{}]+)\},题干给容器、液面、压差计、闸门,题干给容器|液面|压差计|闸门,4,题干给容器|液面|压差计|闸门,True
v108,642,\\sect\{([^{}]+)\},题干给管路、泵、阀、弯头、粗糙度,题干给管路|弯头|粗糙度,3,题干给管路|弯头|粗糙度,True
v108,644,\\sect\{([^{}]+)\},题干给喷嘴、射流、弯管受力,题干给喷嘴|射流|弯管受力,3,题干给喷嘴|射流|弯管受力,True
v108,646,\\sect\{([^{}]+)\},运动学长题,运动学长题,1,运动学长题,True
v108,648,\\sect\{([^{}]+)\},概念长答加分,概念长答加分,1,概念长答加分,True
v108,650,\\sect\{([^{}]+)\},带教材查表/模型定位：补过程分,带教材查表|模型定位|补过程分,3,带教材查表|模型定位|补过程分,True
v108,651,\\sect\{([^{}]+)\},查教材表三行格式,查教材表三行格式,1,查教材表三行格式,True
v108,653,\\sect\{([^{}]+)\},模型冲突先判,模型冲突先判,1,模型冲突先判,True
v108,655,\\sect\{([^{}]+)\},题干图像/文字不全时,题干图像|文字不全时,2,题干图像|文字不全时,True
v108,657,\\sect\{([^{}]+)\},平板层流/矩形板摩擦型,平板层流|矩形板摩擦型,2,平板层流|矩形板摩擦型,True
v108,659,\\sect\{([^{}]+)\},复杂题考场流程,复杂题考场流程,1,复杂题考场流程,True
v108,661,\\sect\{([^{}]+)\},模板：先写符号后代数,模板|先写符号后代数,2,模板|先写符号后代数,True
v108,663,\\sect\{([^{}]+)\},模板：面积换算,模板|面积换算,2,模板|面积换算,True
v108,665,\\sect\{([^{}]+)\},模板：速度换算,模板|速度换算,2,模板|速度换算,True
v108,667,\\sect\{([^{}]+)\},模板：压强水头,模板|压强水头,2,模板|压强水头,True
v108,669,\\sect\{([^{}]+)\},模板：雷诺数,模板|雷诺数,2,模板|雷诺数,True
v108,671,\\sect\{([^{}]+)\},模板：损失水头,模板|损失水头,2,模板|损失水头,True
v108,673,\\sect\{([^{}]+)\},模板：功率,模板|功率,2,模板|功率,True
v108,675,\\sect\{([^{}]+)\},模板：风管/风扇,模板|风管|风扇,3,模板|风管|风扇,True
v108,677,\\sect\{([^{}]+)\},模板：真空度/负表压,模板|真空度|负表压,3,模板|真空度|负表压,True
v108,679,\\sect\{([^{}]+)\},模板：压力中心,模板|压力中心,2,模板|压力中心,True
v108,681,\\sect\{([^{}]+)\},长推导/概念证明保分骨架,长推导|概念证明保分骨架,2,长推导|概念证明保分骨架,True
v108,682,\\sect\{([^{}]+)\},证明题关键词卡,证明题关键词卡,1,证明题关键词卡,True
v108,684,\\sect\{([^{}]+)\},速度势与单值性,速度势与单值性,1,速度势与单值性,True
v108,686,\\sect\{([^{}]+)\},Kelvin定理推出Lagrange定理,Kelvin定理推出Lagrange定理,1,Kelvin定理推出Lagrange定理,True
v108,688,\\sect\{([^{}]+)\},涡线、涡管、涡通量,涡线|涡管|涡通量,3,涡线|涡管|涡通量,True
v108,690,\\sect\{([^{}]+)\},Helmholtz涡定理答句,Helmholtz涡定理答句,1,Helmholtz涡定理答句,True
v108,692,\\sect\{([^{}]+)\},涡量矩/随体守恒题,涡量矩|随体守恒题,2,涡量矩|随体守恒题,True
v108,694,\\sect\{([^{}]+)\},坐标、单位、负号,坐标|单位|负号,3,坐标|单位|负号,True
v108,696,\\sect\{([^{}]+)\},题图决策卡,题图决策卡,1,题图决策卡,True
v108,697,\\sect\{([^{}]+)\},图里有“自由液面”,图里有“自由液面”,1,图里有“自由液面”,True
v108,699,\\sect\{([^{}]+)\},图里有“压力表”,图里有“压力表”,1,图里有“压力表”,True
v108,701,\\sect\{([^{}]+)\},图里有“U形压差计”,图里有“U形压差计”,1,图里有“U形压差计”,True
v108,703,\\sect\{([^{}]+)\},图里有“铰链+拉杆”,图里有“铰链+拉杆”,1,图里有“铰链+拉杆”,True
v108,705,\\sect\{([^{}]+)\},图里有“弯头/喷嘴出口”,图里有“弯头|喷嘴出口”,2,图里有“弯头|喷嘴出口”,True
v108,707,\\sect\{([^{}]+)\},图里有“泵在吸水侧”,图里有“泵在吸水侧”,1,图里有“泵在吸水侧”,True
v108,709,\\sect\{([^{}]+)\},图里有“水轮机”,图里有“水轮机”,1,图里有“水轮机”,True
v108,711,\\sect\{([^{}]+)\},图里有“突然扩大/缩小”,图里有“突然扩大|缩小”,2,图里有“突然扩大|缩小”,True
v108,713,\\sect\{([^{}]+)\},图里有“平板零攻角”,图里有“平板零攻角”,1,图里有“平板零攻角”,True
v108,715,\\sect\{([^{}]+)\},平均速度,平均速度,1,平均速度,True
v108,717,\\sect\{([^{}]+)\},表压零点,表压零点,1,表压零点,True
v108,719,\\sect\{([^{}]+)\},方向符号,方向符号,1,方向符号,True
v108,721,\\sect\{([^{}]+)\},摩擦面积,摩擦面积,1,摩擦面积,True
v108,723,\\sect\{([^{}]+)\},局部损失速度,局部损失速度,1,局部损失速度,True
v108,725,\\sect\{([^{}]+)\},应力题,应力题,1,应力题,True
v108,727,\\sect\{([^{}]+)\},简答题首句索引,简答题首句索引,1,简答题首句索引,True
v108,729,\\sect\{([^{}]+)\},连续介质,连续介质,1,连续介质,True
v108,731,\\sect\{([^{}]+)\},欧拉/拉格朗日,欧拉|拉格朗日,2,欧拉|拉格朗日,True
v108,733,\\sect\{([^{}]+)\},控制体/系统/质量动量能量守恒,控制体|系统|质量动量能量守恒,3,控制体|系统|质量动量能量守恒,True
v108,736,\\sect\{([^{}]+)\},当地/迁移/随体导数,当地|迁移|随体导数,3,当地|迁移|随体导数,True
v108,738,\\sect\{([^{}]+)\},层流/湍流/渐变流,层流|湍流|渐变流,3,层流|湍流|渐变流,True
v108,740,\\sect\{([^{}]+)\},孔板/自由射流,孔板|自由射流,2,孔板|自由射流,True
v108,742,\\sect\{([^{}]+)\},常见速度剖面结果/1/n指数律,常见速度剖面结果|n指数律,2,常见速度剖面结果|n指数律,True
v108,749,\\sect\{([^{}]+)\},边界条件翻译表,边界条件翻译表,1,边界条件翻译表,True
v108,751,\\sect\{([^{}]+)\},高频计算/查表/控制体收口,高频计算|查表|控制体收口,3,高频计算|查表|控制体收口,True
v108,760,\\sect\{([^{}]+)\},新题反向定位/收口,新题反向定位|收口,2,新题反向定位|收口,True
v108,771,\\sect\{([^{}]+)\},公式禁用快判,公式禁用快判,1,公式禁用快判,True
v108,775,\\chap\{([^{}]+)\},母题2 理想不可压无旋势流：基本流、镜像、圆柱、环量,母题|理想不可压无旋势流|基本流|镜像|圆柱|环量,6,母题|理想不可压无旋势流|基本流|镜像|圆柱|环量,True
v108,778,\\sect\{([^{}]+)\},基本条件,基本条件,1,基本条件,True
v108,784,\\sect\{([^{}]+)\},基本流表,基本流表,1,基本流表,True
v108,794,\\sect\{([^{}]+)\},看到题先搭哪几个基元,看到题先搭哪几个基元,1,看到题先搭哪几个基元,True
v108,802,\\sect\{([^{}]+)\},"给速度求$\varphi,\psi$",给速度求|varphi|psi,3,给速度求|varphi|psi,True
v108,807,\\sect\{([^{}]+)\},圆柱绕流,圆柱绕流,1,圆柱绕流,True
v108,812,\\sect\{([^{}]+)\},圆柱绕流答题模板,圆柱绕流答题模板,1,圆柱绕流答题模板,True
v108,815,\\sect\{([^{}]+)\},半圆柱气膜馆15分：圆柱绕流升力,半圆柱气膜馆|圆柱绕流升力,2,半圆柱气膜馆|圆柱绕流升力,True
v108,820,\\sect\{([^{}]+)\},有环量/升力,有环量|升力,2,有环量|升力,True
v108,823,\\sect\{([^{}]+)\},镜像法/边角,镜像法|边角,2,镜像法|边角,True
v108,826,\\sect\{([^{}]+)\},源汇/驻点常用算式,源汇|驻点常用算式,2,源汇|驻点常用算式,True
v108,829,\\sect\{([^{}]+)\},势流模型公式链骨架,势流模型公式链骨架,1,势流模型公式链骨架,True
v108,838,\\sect\{([^{}]+)\},伯努利用法,伯努利用法,1,伯努利用法,True
v108,840,\\sect\{([^{}]+)\},给速度场求势/流函数例式,给速度场求势|流函数例式,2,给速度场求势|流函数例式,True
v108,842,\\sect\{([^{}]+)\},源/涡压力题,涡压力题,1,涡压力题,True
v108,844,\\sect\{([^{}]+)\},圆柱绕流公式链,圆柱绕流公式链,1,圆柱绕流公式链,True
v108,846,\\sect\{([^{}]+)\},保角/边角题,保角|边角题,2,保角|边角题,True
v108,849,\\sect\{([^{}]+)\},标准结论句,标准结论句,1,标准结论句,True
v108,853,\\sect\{([^{}]+)\},势函数流函数互求,势函数流函数互求,1,势函数流函数互求,True
v108,855,\\sect\{([^{}]+)\},极坐标速度关系,极坐标速度关系,1,极坐标速度关系,True
v108,857,\\sect\{([^{}]+)\},基本流全表,基本流全表,1,基本流全表,True
v108,859,\\sect\{([^{}]+)\},叠加题总流程,叠加题总流程,1,叠加题总流程,True
v108,861,\\sect\{([^{}]+)\},半圆柱/半体绕流,半圆柱|半体绕流,2,半圆柱|半体绕流,True
v108,863,\\sect\{([^{}]+)\},镜像法常见组合,镜像法常见组合,1,镜像法常见组合,True
v108,865,\\sect\{([^{}]+)\},圆柱绕流推导,圆柱绕流推导,1,圆柱绕流推导,True
v108,867,\\sect\{([^{}]+)\},圆柱压力和阻力,圆柱压力和阻力,1,圆柱压力和阻力,True
v108,869,\\sect\{([^{}]+)\},有环量圆柱/机翼,有环量圆柱|机翼,2,有环量圆柱|机翼,True
v108,871,\\sect\{([^{}]+)\},边角绕流,边角绕流,1,边角绕流,True
v108,873,\\sect\{([^{}]+)\},势流压力题,势流压力题,1,势流压力题,True
v108,875,\\sect\{([^{}]+)\},势函数/流函数/圆柱/镜像/机翼,势函数|流函数|圆柱|镜像|机翼,5,势函数|流函数|圆柱|镜像|机翼,True
v108,877,\\sect\{([^{}]+)\},速度场/连续/有旋/无旋/剪切板,速度场|连续|有旋|无旋|剪切板,5,速度场|连续|有旋|无旋|剪切板,True
v108,879,\\sect\{([^{}]+)\},圆柱/物面压力积分,圆柱|物面压力积分,2,圆柱|物面压力积分,True
v108,881,\\sect\{([^{}]+)\},势流结论句,势流结论句,1,势流结论句,True
v108,883,\\sect\{([^{}]+)\},达朗贝尔佯谬句,达朗贝尔佯谬句,1,达朗贝尔佯谬句,True
v108,885,\\sect\{([^{}]+)\},半圆柱/圆柱浮起,半圆柱|圆柱浮起,2,半圆柱|圆柱浮起,True
v108,887,\\sect\{([^{}]+)\},点源靠壁最大速度,点源靠壁最大速度,1,点源靠壁最大速度,True
v108,889,\\sect\{([^{}]+)\},水下半圆球/半圆柱开孔,水下半圆球|半圆柱开孔,2,水下半圆球|半圆柱开孔,True
v108,892,\\sect\{([^{}]+)\},理想流体/势流题干模型压缩,理想流体|势流题干模型压缩,2,理想流体|势流题干模型压缩,True
v108,893,\\sect\{([^{}]+)\},环形路径速度环量,环形路径速度环量,1,环形路径速度环量,True
v108,895,\\sect\{([^{}]+)\},势流方程推导,势流方程推导,1,势流方程推导,True
v108,897,\\sect\{([^{}]+)\},均匀流绕圆柱推导题,均匀流绕圆柱推导题,1,均匀流绕圆柱推导题,True
v108,899,\\sect\{([^{}]+)\},点源/点汇/点涡叠加题,点源|点汇|点涡叠加题,3,点源|点汇|点涡叠加题,True
