unit_id,source_item_id,split_no,chapter,topic_folder,mother,child_type,confidence,represent_score,need_original_confirm,source_group,source_label,question_no,question_text,source_file
U00336,Q0330,1,相似理论,08_量纲分析_相似准则,母题8：量纲分析/模型相似,Pi定理/相似准则/模型试验,中,15,否,课本/作业整理题,09_书10.5_正弦速度分布动量积分.md,"1. 由边界条件确定速度分布 f=\frac{u}{U_e}=a+b\sin\left(\frac{cy}{\delta}\right). ### 壁面无滑移 在 \(y=0\) 处： u=0. 所以： f(0)=a=0. ### 边界层外缘速度等于外流速度 在 \(y=\delta\) 处： u=U_e. 所以： b\sin c=1. ### 外缘速度平滑连接 在 \(y=\delta\) 处： \frac{\partial u}{\partial y}=0. \frac{\partial f}{\partial y} =b\frac{c}{\delta}\cos\left(\frac{cy}{\delta}\right). 代入 \(y=\delta\)： b\frac{c}{\delta}\cos c=0. 所以： \cos c=0,\qquad c=\frac{\pi}{2}. 由 \(b\sin c=1\) 得： b=1. 因此速度分布为： \boxed{\frac{u}{U_e}=\sin\left(\frac{\pi y}{2\delta}\right)} \eta=\frac{y}{\delta}, f(\eta)=\sin\frac{\pi\eta}{2}.","## 1. 由边界条件确定速度分布 f=\frac{u}{U_e}=a+b\sin\left(\frac{cy}{\delta}\right). ### 壁面无滑移 在 \(y=0\) 处： u=0. 所以： f(0)=a=0. ### 边界层外缘速度等于外流速度 在 \(y=\delta\) 处： u=U_e. 所以： b\sin c=1. ### 外缘速度平滑连接 在 \(y=\delta\) 处： \frac{\partial u}{\partial y}=0. \frac{\partial f}{\partial y} =b\frac{c}{\delta}\cos\left(\frac{cy}{\delta}\right). 代入 \(y=\delta\)： b\frac{c}{\delta}\cos c=0. 所以： \cos c=0,\qquad c=\frac{\pi}{2}. 由 \(b\sin c=1\) 得： b=1. 因此速度分布为： \boxed{\frac{u}{U_e}=\sin\left(\frac{\pi y}{2\delta}\right)} \eta=\frac{y}{\delta}, f(\eta)=\sin\frac{\pi\eta}{2}.",D:\虚拟C盘\学习\流体力学\第5-8章作业与复习_整理\粘性流动作业-2\09_书10.5_正弦速度分布动量积分.md
U00025,Q0025,1,相似理论,08_量纲分析_相似准则,母题8：量纲分析/模型相似,Pi定理/相似准则/模型试验,中,12,是,往年期末题-主目录,流体力学2022春期末考试试题.pdf,简答10,利用 π 定理推求水下航行器所受流体阻力 F 的表达式。,D:\虚拟C盘\学习\流体力学\题库\期末试题\流体力学2022春期末考试试题.pdf
U00513,Q0452,1,相似理论,08_量纲分析_相似准则,母题8：量纲分析/模型相似,Pi定理/相似准则/模型试验,高,12,否,课本教材题-张扬军文本,流体力学教材_text.txt,8,"(8.3.15) 要使描述两个流动现象的方程一致，那么方程(8.3.9)与方程(8.3.15)相比，可得到 CV2 Cp CV C μ p′ μ′ = = = C g = 1, Cp = , Cμ = (8.3.16) Cl C ρ Cl C ρ Cl2 p μ 这说明了各相似比例常数不能任意选取，而是受式(8.3.16)约束。根据式(8.3.16)，可得 第 8 章 相似理论与量纲分析 ·105· V V′ (1) CV2 (Cg Cl ) = 1 ，即有 = (8.3.17) gl g ′l ′ 根据前面流场基本无量纲参数的定义，可知 Fr = Fr′ ，即流场及其相似流场的弗劳德数 相等。 p p′ (2) CV2 Cρ C p = 1 ，即有 = (8.3.18) ρV 2 ρ ′V ′2 有 Eu = Eu′ ，即流场及其相似流场的欧拉数相等。 ρVl ρ ′V ′l ′ (3) Cl Cρ CV Cμ = 1 ，即有 = (8.3.19) μ μ′ 有 Re = Re′ ，即流场及其相似流场的雷诺数相等。 可见，对于两个相似的不可压缩定常流动，它们的弗劳德数、欧拉数、雷诺数必相等。Fr 、 Eu 和 Re 都是流动的基本无量纲参数，因此，流动的无量纲参数是否相等是判断两个流动现 象是否相似的根据。综上所述，两种流动现象相似的充分必要条件是：对于同种类的流动现 象，能够用同一组微分方程进行描述且定解条件相似，而由定解条件中的物理量组成的无量 纲参数在数值上也相等。",D:\虚拟C盘\学习\流体力学\张扬军（车辆学院）\教材\流体力学教材_text.txt
U00020,Q0020,1,相似理论,08_量纲分析_相似准则,母题8：量纲分析/模型相似,Pi定理/相似准则/模型试验,中,11,是,往年期末题-主目录,流体力学2022春期末考试试题.pdf,简答5,为什么相似准则中雷诺数准则和傅汝德数准则总是矛盾的？,D:\虚拟C盘\学习\流体力学\题库\期末试题\流体力学2022春期末考试试题.pdf
U00122,Q0118,1,相似理论,08_量纲分析_相似准则,母题8：量纲分析/模型相似,Pi定理/相似准则/模型试验,中,10,否,课本/作业整理题,第5章理想流体_原题练习汇总_完整解答版.pdf,5.14,"5.14 复势中求通过圆 |z| = 3 的流量和环量 1 w(z) = (1 + i) ln(z 2 − 1) + (2 − 3i) ln(z 2 + 4) + . 圆 |z| = 3 内含有 z = ±1, z = ±2i. ln(z 2 − 1) = ln(z − 1) + ln(z + 1), ln(z 2 + 4) = ln(z − 2i) + ln(z + 2i). 因此圆内所有对数项系数之和为 AΣ = 2(1 + i) + 2(2 − 3i) = 6 − 4i. 绕圆一周，若 A ln(z − z0 ) 的变量增加 2π，则复势增量为 ∆w = 2πiA. ∆w = 2πi(6 − 4i) = 8π + 12πi. 11 ∆w = ∆φ + i∆ψ = Γ + iQ. Q = 12π, Γ = 8π. 项 1/z 是单值项，对绕一周的 ∆w 无贡献。",D:\虚拟C盘\学习\流体力学\第5-8章作业与复习_整理\第5章理想流体_原题练习汇总_完整解答版.pdf
U00338,Q0332,1,相似理论,08_量纲分析_相似准则,母题8：量纲分析/模型相似,Pi定理/相似准则/模型试验,中,10,否,课本/作业整理题,09_书10.5_正弦速度分布动量积分.md,"3. 计算 \(\delta_2\) \delta_2 =\int_0^\delta\frac{u}{U_e}\left(1-\frac{u}{U_e}\right)dy. \delta_2 =\delta\int_0^1 \sin\frac{\pi\eta}{2} \left(1-\sin\frac{\pi\eta}{2}\right)d\eta. \delta_2 =\delta\left[ \int_0^1\sin\frac{\pi\eta}{2}d\eta \int_0^1\sin^2\frac{\pi\eta}{2}d\eta \right]. 其中： \int_0^1\sin\frac{\pi\eta}{2}d\eta=\frac{2}{\pi}, \int_0^1\sin^2\frac{\pi\eta}{2}d\eta=\frac12. 所以： \boxed{\delta_2=\delta\left(\frac{2}{\pi}-\frac12\right)}","## 3. 计算 \(\delta_2\) \delta_2 =\int_0^\delta\frac{u}{U_e}\left(1-\frac{u}{U_e}\right)dy. \delta_2 =\delta\int_0^1 \sin\frac{\pi\eta}{2} \left(1-\sin\frac{\pi\eta}{2}\right)d\eta. \delta_2 =\delta\left[ \int_0^1\sin\frac{\pi\eta}{2}d\eta \int_0^1\sin^2\frac{\pi\eta}{2}d\eta \right]. 其中： \int_0^1\sin\frac{\pi\eta}{2}d\eta=\frac{2}{\pi}, \int_0^1\sin^2\frac{\pi\eta}{2}d\eta=\frac12. 所以： \boxed{\delta_2=\delta\left(\frac{2}{\pi}-\frac12\right)}",D:\虚拟C盘\学习\流体力学\第5-8章作业与复习_整理\粘性流动作业-2\09_书10.5_正弦速度分布动量积分.md
U00346,Q0340,1,第8/9章 边界层与外绕流,07_边界层_外绕流阻力,母题7：边界层/外绕流阻力,平板边界层厚度/阻力/转捩,高,28,否,课本/作业整理题,13_粘性流动作业-2_题目与答案.pdf,5,"5. 书 10.3：排挤厚度和动量损失厚度 假定层流边界层的速度分布如下，请计算边界层的排挤厚度 δ1 和动量损失厚度 δ2 。 (1) u=U , y < δ; u = U, y > δ. [ ] 3 y 1 ( y )3 (2) u=U − , y < δ; u = U, y > δ. 2δ 2 δ 定义： ∫ ∞( ∫ ∞ u) u( u) δ1 = 1− dy, δ2 = 1− dy. 0 U 0 U U η= , dy = δdη. (1) Uu = η： ∫ 1 δ1 = δ (1 − η)dη = . 0 2 ∫ 1 δ2 = δ η(1 − η)dη = . 0 6 (2) Uu = f = 32 η − 12 η 3 ： ∫ 1 3 δ1 = δ (1 − f )dη = δ. 0 8 ∫ 1 39 δ2 = δ f (1 − f )dη = δ. 0 280 δ δ (1) δ1 = , δ2 = 2 6 3 39 (2) δ1 = δ, δ2 = δ 8 280",D:\虚拟C盘\学习\流体力学\第5-8章作业与复习_整理\粘性流动作业-2\13_粘性流动作业-2_题目与答案.pdf
U00609,Q0515,1,第8/9章 边界层与外绕流,07_边界层_外绕流阻力,母题7：边界层/外绕流阻力,平板边界层厚度/阻力/转捩,高,26,否,课本教材题-张扬军文本,流体力学教材_text.txt,10.2,"2.2 平板边界层的 Blasius 近似解* 尽管与 Navier-Stokes 方程相比，10. 2.1 节得到的边界层近似方程已经做了很大的简化， 但一般情况下仍然很难求出解析解。在大多数情况下，只能求得其近似解或者数值解。均匀 定常来流沿半无限长平板的流动问题就是一个典型的例子。Blasius 在 1908 年得到了该问题的 精确解，并发现了阻力与来流速度的 3/2 次幂成正比的规律。接下来，将对其求解过程进行 介绍。 假定平板为半无限长，平板外无黏流动以定常均匀的速度 ue = U ∞ 流过平板。为求解方便， 取笛卡儿直角坐标系的原点位于平板前缘， x 轴沿平板切线且正方向与来流方向一致， y 轴 垂直于平板并指向流体域内。边界层方程(10.1.23)和方程(10.1.24)可简化为 ∂u ∂v + =0 (10.2.27) ∂ x ∂y ∂u ∂u ∂2 u u +v =ν 2 (10.2.28) ∂x ∂y ∂y 相应的边界条件为 y = 0 ， u = v = 0 ； y → ∞ ， u = ue = U ∞ (10.2.29) 可注意到在无量纲的平面边界层近似方程(10.1.19)～方程(10.1.21)中，并不包含雷诺数 Re 。因此，其解与流动雷诺数无关。换言之，当流动的雷诺数发生改变时，边界层内的流动 将具有一定的相似性，即流向距离和速度分量保持不变，法向距离和速度分量按 1 / Re 倍数 进行改变。这一事实也可从无量纲量(式(10.1.15))中看出。基于上述分析，引入如下变换式： y u U∞ x η= Rex , = f ′ (η ) , Rex = (10.2.30) x U∞ ν 其中， f ′ = df / dη ，积分式(10.2.30)中第二式，可得流函数表达式： ψ = ν xU ∞ f (η ) (10.2.31) 与之相应，垂直于平板的法向速度分量为 ∂ψ U∞ v=− = ⎡η f ′ (η ) − f (η ) ⎤⎦ (10.2.32) ∂x 2 Rex ⎣ 将式(10.2.30)和式(10.2.32)代入边界层近似方程(10.2.28)以及边界条件(10.2.29)中，可得 2 f ′′′ + f ′′ f = 0 (10.2.33) 相应的边界条件可转化为 η = 0 ， f (η ) = f ′ (η ) = 0 ； η → ∞ ， f ′ (η ) = 1 (10.2.34) 这是一个关于函数 f (η ) 的三阶非线性常微分方程，它由 Blasius 首先推导得出，通常称 为 Blasius 方程。从以上分析过程可以看出，均匀定常来流的半无限长平板边界层问题最后归 结为求解 Blasius 方程的边值问题。Blasius 利用级数展开的方式得到了方程的数值解，通常称 第 10 章 黏性不可压缩",D:\虚拟C盘\学习\流体力学\张扬军（车辆学院）\教材\流体力学教材_text.txt
U00349,Q0343,1,第8/9章 边界层与外绕流,07_边界层_外绕流阻力,母题7：边界层/外绕流阻力,平板边界层厚度/阻力/转捩,高,24,否,课本/作业整理题,13_粘性流动作业-2_题目与答案.pdf,8,"8. 平板单面摩擦阻力和尾部边界层厚度 已知来流 2.5 m/s 绕过零攻角平板，平板长 L = 50 cm，宽 b = 3 m，计算并比较不同流体绕流下，平板单 面摩擦阻力及平板尾部的边界层名义厚度。临界 Recr = 5 × 105 . (a) 空气： ρ = 1.2 kg/m3 , ν = 1.5 × 10−5 m2 /s. (b) 水： ρ = 998 kg/m3 , ν = 1.005 × 10−6 m2 /s. U = 2.5 m/s, L = 0.5 m, b = 3 m. S = Lb = 1.5 m2 . (a) 空气 UL 2.5 × 0.5 ReL = = = 8.33 × 104 . ν 1.5 × 10−5 ReL < 5 × 105 , 所以全层流。",D:\虚拟C盘\学习\流体力学\第5-8章作业与复习_整理\粘性流动作业-2\13_粘性流动作业-2_题目与答案.pdf
U00643,Q0536,1,第8/9章 边界层与外绕流,07_边界层_外绕流阻力,母题7：边界层/外绕流阻力,外绕流阻力/小球/圆柱/阻力系数,高,24,否,课本教材题-张扬军文本,流体力学教材_text.txt,2,"2. Stokes 近似的修正——Oseen 修正 从前面的分析知道，在流动雷诺数较低的情况下，通过Stokes近似方程求得的圆球绕流阻 力式(10.9.34)与实验结果符合较好。Stokes近似的基础是假设整个流场中惯性力效应远小于黏 性力效应。因此，可忽略 Navier-Stokes 方程中的惯性力项，使方程简化并求解。之后对 式(10.9.28)～式(10.9.30)给出的解进行分析，验证其是否在整个流场内都满足Stokes近似条件。 为简单起见，本节仅考察位于沿 z 轴远离圆球表面 (θ = 0, R a ) 的流场中惯性力和黏性力的 量级比。根据式(10.9.28)～式(10.9.30)可得流场中惯性力和黏性力的量级之比为 惯性力 ρV∞ R ⎛ a 2 ⎞⎛ 3 a 1 a3 ⎞ ~ ⎜1 − ⎟⎜1 − + ⎟ (10.9.35) 黏性力 2 μ ⎝ R 2 ⎠⎝ 2 R 2 R3 ⎠ 第 10 章 黏性不可压缩流体的外部流动 ·183· 从式(10.9.35)中可明显看出，比值与 R 成正比。在圆球近壁面附近，当 R 为小量时，比值为 小量；但当 R 取值较大时，在远离圆球壁面处，该比值不再是小量，惯性力不能忽略。这 明显与 Stokes近似的基础相互矛盾。因此， Stokes近似的流场解只适用于物体壁面附近的 区域。 为了提高Stokes近似的准确度，Oseen在1910年对Stokes近似提出了修正的意见，并得到 了相应的Oseen近似解。他根据无穷远和壁面边界条件，将速度场表示为如下形式： V = V∞ e z + v (10.9.36) 其中， v 为附加速度小量。将式(10.9.36)代入Navier-Stokes方程中，并忽略 v 的高阶小量， ∇ ⋅V = 0 (10.9.37) ∂V 1 μ V∞ = − ∇p + ∇ 2 v (10.9.38) ∂z ρ ρ 方程(10.9.37)和方程(10.9.38)即称为圆球绕流的Oseen修正方程，相应的边界条件为 V R→∞ = V∞ e z , V R→0 = 0 (10.9.39) p R →∞ = p∞ (10.9.40) 与Stokes近似方程(10.9.2)和方程(10.9.4)相比，Oseen修正方程的优点在于它保留了惯性力中 的主要部分。因此，它的解在整个流场中将更加符合实际流动。 求解Oseen近似方程，较求解Stokes方程更为复杂。对于圆球绕流来说，由于求解过程过 于烦琐，在此不作详细讨论，只给出最终的阻力公式： ⎛ 3aV∞ ⎞ F = 6πμV∞ a ⎜1 + ⎟ ez (10.9.41) ⎝ 8μ ⎠ 相应的圆球阻力系数为 24 ⎛ 3 ⎞ CD = ⎜1 + Re ⎟ (10.9.42) Re ⎝ 16 ⎠ 在图10-14中给出了低雷诺数圆球阻力系数的S",D:\虚拟C盘\学习\流体力学\张扬军（车辆学院）\教材\流体力学教材_text.txt
U00042,Q0042,1,第8/9章 边界层与外绕流,07_边界层_外绕流阻力,母题7：边界层/外绕流阻力,平板边界层厚度/阻力/转捩,高,23,否,往年期末题-其他目录,2003上海交大流体力学期末试题及答案.pdf,四,四．设平板湍流边界层内速度剖面为1/6指数律： mhtml:file://F:\Study\学习资料\流体力学\流体力学期末考试(2003.mht 2010/6/7 w 页码，4/6(W) u y 1 =( ) 6 U δ 式中U为来流速度， δ 为边界层厚度。设壁面切应力满足如下关系式 1 τ w = 0.0233ρU 2 ( μ / ρUδ ) 4 试推导(1)边界层厚度 δ / x ；(2)壁面摩擦系数Cf的表达式，并与1/7指数律比较。 解 （1）动量厚度 1 6 7 3 3 θ = δ ∫ η 6 (1 − η 6 ) d η = δ ( η 6 − η 3 )10 = 1 1 4 0 7 4 28 由书上壁面切应力（C4.5.12）式和动量积分方程 1 dθ 3 dθ τ w = 0.0233 ρU 2 ( μ / ρU δ ) 4 = ρU 2 = ρU 2 dx 28 d x 1 μ 14 δ 4 d δ = 0.217( ) dx 整理得 ρU 5 μ 14,D:\虚拟C盘\学习\流体力学\题库\其他试题\2003上海交大流体力学期末试题及答案.pdf
U00642,Q0535,1,第8/9章 边界层与外绕流,07_边界层_外绕流阻力,母题7：边界层/外绕流阻力,外绕流阻力/小球/圆柱/阻力系数,高,23,否,课本教材题-张扬军文本,流体力学教材_text.txt,10,(10.9.29) ⎝ 4R 4R ⎠ 3 V a p = p∞ − μ ∞2 cos θ (10.9.30) 2 R 根据牛顿流体黏性应力公式，可求出圆球壁面上受到的黏性应力为 ·182· 流 体 力 学 ∂VR τ RR = 2 μ =0 (10.9.31) ∂R R = a ⎛ 1 ∂VR ∂Vθ Vθ ⎞ 3 μV∞ τ Rθ = μ ⎜ + − ⎟ =− sin θ (10.9.32) ⎝ R ∂θ ∂R R ⎠ R=a 2 a 实际上，球面受到的作用力包含压强和黏性切应力。根据流动轴对称特性，可知圆球所 受阻力与无穷远来流方向一致，将压强和黏性切应力沿无穷远来流方向进行投影，并沿球面 对该投影分量进行积分可得 F = e z ∫ ⎡⎣( − p + τ RR ) cosθ − τ Rθ sin θ ⎤⎦ 2πa 2 sin θ dθ = 6πμV∞ ae z (10.9.33) 0 对于圆球绕流问题，可定义圆球阻力系数 C D 为 CD = 1 ρV∞2 πa 2 2 将圆球所受阻力式(10.9.33)代入上式可得圆球阻力系数为 24 CD = (10.9.34) 式(10.9.34)通常称为圆球低雷诺数绕流问题的Stokes公式，其中雷诺数 Re 由式(10.9.1)给出。 图10-14给出了Stokes公式与实验结果的对比，在 Re < 1 的条件下，两者符合得较好。因此对 于 Re < 1 的低雷诺数圆球绕流问题可采用Stokes近似来计算圆球受到的阻力。 图 10-14 圆球绕流理论与实验结果对比,D:\虚拟C盘\学习\流体力学\张扬军（车辆学院）\教材\流体力学教材_text.txt
U00340,Q0334,1,第8/9章 边界层与外绕流,07_边界层_外绕流阻力,母题7：边界层/外绕流阻力,平板边界层厚度/阻力/转捩,中,22,否,课本/作业整理题,09_书10.5_正弦速度分布动量积分.md,"5. 用动量积分关系式求 \(C_D\) 平板零压强梯度时，动量积分关系式为： \frac{\tau_w}{\rho U_e^2} =\frac{d\delta_2}{dx}. 壁面切应力： \tau_w=\mu\left(\frac{\partial u}{\partial y}\right)_{y=0}. u=U_e\sin\left(\frac{\pi y}{2\delta}\right) \left(\frac{\partial u}{\partial y}\right)_{y=0} =U_e\frac{\pi}{2\delta}. 所以： \tau_w=\mu U_e\frac{\pi}{2\delta}. \delta_2=A\delta,\qquad A=\frac{2}{\pi}-\frac12. 代入动量积分方程： A\frac{d\delta}{dx} =\frac{\nu\pi}{2U_e\delta}. 整理： \delta\frac{d\delta}{dx} =\frac{\nu\pi}{2AU_e}. 积分，且 \(x=0\) 时 \(\delta=0\)： \delta^2=\frac{\pi\nu x}{AU_e}. 于是尾缘 \(x=L\) 处： \delta_2(L)=A\delta(L) =\sqrt{\frac{A\pi\nu L}{U_e}}. 平板总阻力系数定义为： C_D=\frac{D}{\frac12\rho U_e^2 S}. 对平板单面，动量积分给出： C_D=\frac{2\delta_2(L)}{L}. 所以： C_D =2\sqrt{\frac{A\pi}{Re_L}}, \qquad Re_L=\frac{U_eL}{\nu}. A=\frac{2}{\pi}-\frac12. 代入： 2\sqrt{A\pi}=1.31. 因此： \boxed{C_D=\frac{1.31}{\sqrt{Re_L}}} ## 最终答案 \boxed{\frac{\delta_1}{\delta_2}=2.66} \boxed{C_D=\frac{1.31}{\sqrt{Re_L}}}","## 5. 用动量积分关系式求 \(C_D\) 平板零压强梯度时，动量积分关系式为： \frac{\tau_w}{\rho U_e^2} =\frac{d\delta_2}{dx}. 壁面切应力： \tau_w=\mu\left(\frac{\partial u}{\partial y}\right)_{y=0}. u=U_e\sin\left(\frac{\pi y}{2\delta}\right) \left(\frac{\partial u}{\partial y}\right)_{y=0} =U_e\frac{\pi}{2\delta}. 所以： \tau_w=\mu U_e\frac{\pi}{2\delta}. \delta_2=A\delta,\qquad A=\frac{2}{\pi}-\frac12. 代入动量积分方程： A\frac{d\delta}{dx} =\frac{\nu\pi}{2U_e\delta}. 整理： \delta\frac{d\delta}{dx} =\frac{\nu\pi}{2AU_e}. 积分，且 \(x=0\) 时 \(\delta=0\)： \delta^2=\frac{\pi\nu x}{AU_e}. 于是尾缘 \(x=L\) 处： \delta_2(L)=A\delta(L) =\sqrt{\frac{A\pi\nu L}{U_e}}. 平板总阻力系数定义为： C_D=\frac{D}{\frac12\rho U_e^2 S}. 对平板单面，动量积分给出： C_D=\frac{2\delta_2(L)}{L}. 所以： C_D =2\sqrt{\frac{A\pi}{Re_L}}, \qquad Re_L=\frac{U_eL}{\nu}. A=\frac{2}{\pi}-\frac12. 代入： 2\sqrt{A\pi}=1.31. 因此： \boxed{C_D=\frac{1.31}{\sqrt{Re_L}}} ## 最终答案 \boxed{\frac{\delta_1}{\delta_2}=2.66} \boxed{C_D=\frac{1.31}{\sqrt{Re_L}}}",D:\虚拟C盘\学习\流体力学\第5-8章作业与复习_整理\粘性流动作业-2\09_书10.5_正弦速度分布动量积分.md
U00347,Q0341,1,第8/9章 边界层与外绕流,07_边界层_外绕流阻力,母题7：边界层/外绕流阻力,平板边界层厚度/阻力/转捩,高,22,否,课本/作业整理题,13_粘性流动作业-2_题目与答案.pdf,6,"6. 书 10.5：正弦速度分布 假设平板层流边界层内速度分布为 u ( cy ) = a + b sin , Ue δ 式中 a, b, c 为待定常数，试用动量积分关系式方法求 δ1 /δ2 和 CD 。 7 由边界条件： y=0: u = 0 ⇒ a = 0. y=δ: u = Ue ⇒ b sin c = 1. y=δ: = 0 ⇒ cos c = 0. c= , b = 1. 2 速度分布为： u ( πy ) = sin . Ue 2δ y πη η= , f = sin . δ 2 ∫ 1 ( ) 2 δ1 = δ (1 − f )dη = δ 1 − . 0 π ∫ 1 ( ) 2 1 δ2 = δ f (1 − f )dη = δ − . 0 π 2 δ1 1− 2 = 2 π1 ≈ 2.66 π − 2 δ2 动量积分关系式： τw dδ2 = . ρUe2 dx 壁面切应力： ( ) ∂u π τw = µ = µUe . ∂y 0 2δ 2 1 δ2 = Aδ, A= − . π 2 代入并积分得： √ 2δ2 (L) Aπ CD = =2 . L ReL 2 Aπ = 1.31,",D:\虚拟C盘\学习\流体力学\第5-8章作业与复习_整理\粘性流动作业-2\13_粘性流动作业-2_题目与答案.pdf
U00027,Q0027,1,水波/水击/明渠,09_水波_水击_明渠,母题9：水波/水击/明渠,自由液面与非定常波动,低-按原文件夹归类,11,是,往年期末题-主目录,流体力学2022春期末考试试题.pdf,简答12,简述水击波的传播速度跟哪些因素有关。,D:\虚拟C盘\学习\流体力学\题库\期末试题\流体力学2022春期末考试试题.pdf
U00374,Q0363,1,水波/水击/明渠,09_水波_水击_明渠,母题9：水波/水击/明渠,自由液面与非定常波动,低-按原文件夹归类,8,否,课本教材题-张扬军文本,流体力学教材_text.txt,1.3,1.3.3 可压缩流体和不可压缩流体 流体的温度膨胀系数和体积压缩系数全为零的流体称为不可压缩流体。实际上任何流体， 不论是液体还是气体，都是可以压缩的，不可压缩流体并不存在。但是为了研究问题方便， ·8· 流 体 力 学 人们提出了不可压缩流体的概念，即流体受压体积不缩小，受热体积不膨胀，其密度恒为常 数，即将密度保持为常数的流体称为不可压缩流体。基于此假设，在讨论流体的平衡和运动 规律时可以大大简化。 通常情况下，液体的压缩性很小，随着压强和温度的变化，液体的密度仅发生微小变化。 因此，在多数情况下，液体的压缩性可以忽略不计，故通常把液体视为不可压缩流体，其密 度为常数。与液体不同，一般情况下气体的压缩性都很大，由理想气体状态方程可知，当气体 温度保持不变时，其体积与压强成反比，即压强增加 1 倍，体积减小为原来的 1/2；而根据盖- 吕萨克定律，当压强不变时，气体温度升高 l℃，相比于 0℃时气体的体积膨胀 1/273。因此， 通常情况下均把气体看作可压缩流体， 即气体密度不能视为常数，随压强和温度的变化而变化。 在工程实践中，是否考虑流体的压缩性，要视具体情况而定。在一些特殊情况下需要将 液体视为可压缩流体，例如，当前汽车和通用航空所用的先进内燃机，采用高压共轨技术， 燃油压力已高达 200MPa，燃油的压缩性已不可忽略；此外，考虑水锤现象和水下爆炸过程时， 水中压强变化剧烈且迅速，此时需把水视为可压缩流体来处理。与上述情况相反，在气体流 速不高、温度和压强变化较小的场合，气体密度的变化较小，此时可以忽略气体压缩性的影 响，例如，在研究汽车和微小型低速飞机的外流空气动力学特性时，可把气体视为不可压缩 流体。在一个标准大气压下，当空气的流速等于 68 m/s 时，不考虑压缩性所引起的相对误差 约为 1%，这在工程计算中一般可忽略不计。,D:\虚拟C盘\学习\流体力学\张扬军（车辆学院）\教材\流体力学教材_text.txt
U00538,Q0468,1,第5/6章 理想不可压无旋流动,03_流体运动学_连续_应力张量,母题4：势流叠加/圆柱绕流/镜像/升力,点源点汇点涡偶极子/镜像法/壁面,中,28,否,课本教材题-张扬军文本,流体力学教材_text.txt,7,"(7.3.30)～方程(7.3.33))中，整理可得 dp ρVφ 2 = (9.2.35) dr r 图 9-4 同心圆桶间剪切流动 d 2Vφ 2 1 dVφ Vφ 2 + − 2 =0 (9.2.36) dr r dr r 由于方程(9.2.36)中只包含周向速度未知量 Vφ ，可先对其进行求解。关于 Vφ 的边界条件为 内桶外壁面上 r = r1 ， Vφ = ω r1 (9.2.37) 外桶内壁面上 r = r2 ， Vφ = 0 (9.2.38) 令方程(9.2.36)解的一般形式为 r n ，其中，n 为待定参数，将其代入方程(9.2.36)中，整理 ( n + 1)( n − 1) r n−2 = 0 (9.2.39) 求解式(9.2.39)可以得到 n = ±1 (9.2.40) C2 因此，方程(9.2.36)的解形式为 Vφ = C1r + (9.2.41) 其中，积分常数 C1 和 C2 可由 Vφ 的边界条件(式(9.2.37)和式(9.2.38))给出，即 第 9 章 黏性不可压缩流体的内部流动 ·119· r 2ω r 2 r 2ω C1 = − 21 2 , C2 = 12 2 2 (9.2.42) r2 − r1 r2 − r1 于是可得内、外圆桶间周向速度 Vφ 表达式为 r2 r 2r 2 ω Vφ = − 2 1 2 ω r + 21 2 2 (9.2.43) r2 − r1 r2 − r1 r 将式(9.2.43)代入式(9.2.35)中并积分，可以得到内、外圆桶之间的压强分布为 ⎡ ⎤ ρ⎢ r14ω 2 1 4r14 r22ω 2 r14 r24ω 2 p= r − 2 − ln r ⎥ + D (9.2.44) 2 ⎢ r2 − r2 2 ⎥ ⎢⎣ 2 1 ( r2 2 − r) 1 2 2 r2 2 2 − r1 2 2 ) ⎥⎦ ( ) 其中，积分常数 D 可以根据流场中参考点给定的压强进行确定。 接下来讨论当 r2 → ∞ 时的极限情况，即圆桶在无界空间中的旋转问题。根据式(9.2.43)， 可知此时速度场可写成 Γ 1 Vφ = (9.2.45) 2π r 其中， Γ = 2πr12ω ，为圆桶表面速度的环量，式(9.2.45)所示速度场与理想流体中强度为 Γ 的 平面点涡速度场一致。由此可知，在此特殊情况下，黏性流体动力学问题的解有可能与理想 流体无旋流动的解重合，但是这种情况是极少见的。根据式(9.2.44)，可得到圆桶在无界空间 中旋转所引起的压强分布为 ρΓ 2 1 p=− +D (9.2.46) 8π 2 r 2 若令无穷远处 r → ∞ 时流场的压强为 p ( r → ∞ ) = p∞ ，那么可以得到式(9.2.46)中常数 D = p∞ ，代入式(9.2.46)中可以得到 ρΓ 2 1 p",D:\虚拟C盘\学习\流体力学\张扬军（车辆学院）\教材\流体力学教材_text.txt
U00040,Q0040,1,第5/6章 理想不可压无旋流动,04_势流_无旋_圆柱_镜像_升力,母题4：势流叠加/圆柱绕流/镜像/升力,圆柱绕流/有环量/半圆柱升力,中,26,否,往年期末题-其他目录,2003上海交大流体力学期末试题及答案.pdf,二,二．图示一二维圆柱体，直径d=2cm，水平放置在 α = 60° 的斜平壁上。左侧盛水，圆柱与斜面的接触点 A的淹深h=1cm。试求此圆柱单位长柱面上所受总压力F的大小（N）和方向。,D:\虚拟C盘\学习\流体力学\题库\其他试题\2003上海交大流体力学期末试题及答案.pdf
